file,precision,registers,version,block,sort,kernel time,total time,memory
1_RAND,float,-,2,128,h,2720474,2724610,585433208
1_RAND,float,-,2,128,H,2124673,2128855,585433208
1_RAND,float,-,2,256,-,9148496,9150676,585171064
1_RAND,float,-,2,256,w,2950372,2954439,585433208
1_RAND,float,-,2,256,W,2654046,2658122,585433208
1_RAND,float,-,2,256,h,2873459,2877527,585433208
1_RAND,float,-,2,256,H,2320746,2324804,585433208
1_RAND,float,-,2,512,-,9416410,9418649,585171064
1_RAND,float,-,2,512,w,3160344,3164608,585433208
1_RAND,float,-,2,512,W,2708202,2712370,585433208
1_RAND,float,-,2,512,h,3213421,3217823,585433208
1_RAND,float,-,2,512,H,2675937,2684531,585433208
1_RAND,float,-,3,32,-,10285178,10287527,570103416
1_RAND,float,-,3,32,w,3580789,3584634,333986424
1_RAND,float,-,3,32,W,3015735,3019536,333986424
1_RAND,float,-,3,32,h,3542114,3546242,310230648
1_RAND,float,-,3,32,H,2906454,2910658,310230648
1_RAND,float,-,3,64,-,8420643,8422497,578732152
1_RAND,float,-,3,64,w,2606870,2610356,365636728
1_RAND,float,-,3,64,W,2087232,2090585,365636728
1_RAND,float,-,3,64,h,2589148,2592692,321267832
1_RAND,float,-,3,64,H,2064149,2067486,321267832
1_RAND,float,-,3,128,-,8626282,8628084,582865016
1_RAND,float,-,3,128,w,2679294,2682731,416045176
1_RAND,float,-,3,128,W,2229911,2233357,416045176
1_RAND,float,-,3,128,h,2609578,2612937,343844984
1_RAND,float,-,3,128,H,2039229,2042614,343844984
1_RAND,float,-,3,256,-,8879451,8881654,584711288
1_RAND,float,-,3,256,w,2865694,2869560,453323896
1_RAND,float,-,3,256,W,2584772,2588879,453323896
1_RAND,float,-,3,256,h,2825180,2829169,379907192
1_RAND,float,-,3,256,H,2232659,2236673,379907192
1_RAND,float,-,3,512,-,9006897,9009036,585328248
1_RAND,float,-,3,512,w,3095151,3099027,454846072
1_RAND,float,-,3,512,W,2638596,2642556,454846072
1_RAND,float,-,3,512,h,3105553,3109385,423183992
1_RAND,float,-,3,512,H,2588091,2591896,423183992
1_RAND,double,-,1,32,-,26821851,26823391,594254324
1_RAND,double,-,1,32,w,17500786,17508325,594516468
1_RAND,double,-,1,32,W,16069969,16077652,594516468
1_RAND,double,-,1,32,h,18433777,18441374,594516468
1_RAND,double,-,1,32,H,16977539,16984947,594516468
1_RAND,double,-,1,64,-,26201747,26203167,594254324
1_RAND,double,-,1,64,w,17859469,17866713,594516468
1_RAND,double,-,1,64,W,16531507,16538968,594516468
1_RAND,double,-,1,64,h,19385710,19393061,594516468
1_RAND,double,-,1,64,H,17956318,17963697,594516468
1_RAND,double,-,1,128,-,26235110,26236555,594254324
1_RAND,double,-,1,128,w,17300349,17307666,594516468
1_RAND,double,-,1,128,W,15584674,15592103,594516468
1_RAND,double,-,1,128,h,19147890,19155357,594516468
1_RAND,double,-,1,128,H,18064915,18072353,594516468
1_RAND,double,-,1,256,-,28356755,28358149,594254324
1_RAND,double,-,1,256,w,17249204,17256526,594516468
1_RAND,double,-,1,256,W,17755524,17762976,594516468
1_RAND,double,-,1,256,h,17125553,17132964,594516468
1_RAND,double,-,1,256,H,15321741,15328988,594516468
1_RAND,double,-,1,512,-,28578762,28580158,594254324
1_RAND,double,-,1,512,w,18973817,18981324,594516468
1_RAND,double,-,1,512,W,18652135,18659459,594516468
1_RAND,double,-,1,512,h,17826352,17833623,594516468
1_RAND,double,-,1,512,H,16984306,16991582,594516468
1_RAND,double,-,2,32,-,27541983,27544888,1169490100
1_RAND,double,-,2,32,w,10812146,10932598,1169752244
1_RAND,double,-,2,32,W,9978465,10153319,1169752244
1_RAND,double,-,2,32,h,9468494,9588220,1169752244
1_RAND,double,-,2,32,H,9114039,9170038,1169752244
1_RAND,double,-,2,64,-,27488546,27500861,1169490100
1_RAND,double,-,2,64,w,10974712,11052643,1169752244
1_RAND,double,-,2,64,W,9950592,9959918,1169752244
1_RAND,double,-,2,64,h,9446743,9455773,1169752244
1_RAND,double,-,2,64,H,8816028,8824803,1169752244
1_RAND,double,-,2,128,-,27621818,27624663,1169490100
